depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4source (ng/m3),NH4source+1sigma (ng/m3),NH4source-1sigma (ng/m3),NH4 atm. residence time (days),Nasource (ng/m3),Nasource+1sigma (ng/m3),Nasource-1sigma (ng/m3),Na atm. residence time (days),Casource (ng/m3),Casource+1sigma (ng/m3),Casource-1sigma (ng/m3),Ca atm. residence time (days)
1563.4425,1563.5645,1563.5035,20295.0227,20305.0045,20300.0136,21.901,35.642,8.159,17.68,129.34,221.58,37.11,6.23,217.47,350.33,84.61,14.28
1563.5645,1563.6865,1563.6255,20305.0045,20314.9864,20309.9955,12.875,20.961,4.7895,17.76,118.86,203.59,34.14,6.26,221.10,356.09,86.11,14.30
1563.6865,1563.8090,1563.7478,20314.9864,20325.0091,20319.9977,8.7557,14.259,3.2528,17.86,113.75,194.75,32.75,6.30,176.06,283.45,68.67,14.33
1563.8090,1563.9315,1563.8703,20325.0091,20335.0318,20330.0205,6.4534,10.512,2.3948,17.97,102.14,174.76,29.52,6.34,154.68,248.92,60.44,14.36
1563.9315,1564.0535,1563.9925,20335.0318,20345.0136,20340.0227,10.404,16.95,3.8589,18.10,120.80,206.47,35.14,6.39,160.96,258.86,63.06,14.40
1564.0535,1564.1750,1564.1143,20345.0136,20354.9640,20349.9888,7.8237,12.745,2.9021,18.24,122.86,209.65,36.07,6.44,155.22,249.44,61.00,14.44
1564.1750,1564.2955,1564.2353,20354.9640,20364.9873,20359.9756,8.8137,14.36,3.2671,18.32,157.72,269.00,46.44,6.47,205.80,330.62,80.98,14.46
1564.2955,1564.4155,1564.3555,20364.9873,20375.0236,20370.0055,6.1901,10.089,2.2913,18.33,102.49,174.89,30.09,6.48,144.05,231.45,56.65,14.47
1564.4155,1564.5350,1564.4753,20375.0236,20385.0182,20380.0209,12.308,20.069,4.547,18.35,115.33,196.95,33.72,6.48,228.81,367.71,89.91,14.47
1564.5350,1564.6545,1564.5948,20385.0182,20395.0127,20390.0155,14.419,23.524,5.3135,18.36,156.65,267.77,45.53,6.49,249.20,400.60,97.80,14.47
1564.6545,1564.7770,1564.7158,20395.0127,20405.0834,20400.0481,11.553,18.857,4.25,18.38,121.48,207.78,35.19,6.50,221.10,355.47,86.73,14.48
1564.7770,1564.9035,1564.8403,20405.0834,20415.0009,20410.0422,14.72,24.031,5.4095,18.41,178.57,305.45,51.69,6.51,245.81,395.21,96.41,14.49
1564.9035,1565.0315,1564.9675,20415.0009,20425.0082,20420.0045,22.607,36.916,8.2979,18.43,158.89,271.86,45.91,6.52,243.62,391.71,95.53,14.50
1565.0315,1565.1595,1565.0955,20425.0082,20435.0155,20430.0118,13.823,22.58,5.0666,18.45,143.73,246.05,41.41,6.52,249.56,401.31,97.81,14.50
1565.1595,1565.2875,1565.2235,20435.0155,20445.0227,20440.0191,18.374,30.022,6.7257,18.46,152.55,261.26,43.84,6.53,249.35,401.02,97.68,14.50
1565.2875,1565.4155,1565.3515,20445.0227,20455.0300,20450.0264,17.215,28.136,6.2938,18.48,115.43,197.76,33.10,6.53,306.78,493.44,120.12,14.51
1565.4155,1565.5430,1565.4793,20455.0300,20464.9982,20460.0141,15.653,25.588,5.7169,18.47,158.98,272.53,45.44,6.53,292.79,471.02,114.56,14.51
1565.5430,1565.6705,1565.6068,20464.9982,20474.9664,20469.9823,23.227,37.977,8.4763,18.44,148.58,254.86,42.29,6.52,240.55,387.08,94.02,14.50
1565.6705,1565.7990,1565.7348,20474.9664,20485.0102,20479.9883,18.121,29.636,6.6062,18.40,144.35,247.82,40.88,6.50,258.46,416.04,100.88,14.49
1565.7990,1565.9305,1565.8648,20485.0102,20495.0009,20490.0055,14.219,23.261,5.1772,18.36,152.70,262.43,42.98,6.49,217.19,349.75,84.63,14.47
1565.9305,1566.0645,1565.9975,20495.0009,20504.9900,20499.9955,16.982,27.785,6.1784,18.32,119.44,205.42,33.47,6.47,202.07,325.50,78.64,14.46
1566.0645,1566.1985,1566.1315,20504.9900,20514.9791,20509.9845,17.204,28.151,6.2576,18.30,138.63,238.53,38.74,6.46,227.03,365.77,88.29,14.46
1566.1985,1566.3330,1566.2658,20514.9791,20525.0055,20519.9923,15.501,25.357,5.6452,18.30,117.76,202.50,33.02,6.46,195.68,315.21,76.15,14.46
1566.3330,1566.4675,1566.4003,20525.0055,20535.0318,20530.0186,13.594,22.224,4.9644,18.32,112.77,193.62,31.92,6.47,204.11,328.61,79.61,14.46
1566.4675,1566.6015,1566.5345,20535.0318,20545.0209,20540.0264,14.676,23.983,5.3692,18.32,123.47,211.83,35.10,6.47,223.96,360.48,87.44,14.46
1566.6015,1566.7355,1566.6685,20545.0209,20555.0100,20550.0155,15.653,25.574,5.732,18.27,197.49,338.84,56.13,6.45,252.32,406.17,98.47,14.45
1566.7355,1566.8695,1566.8025,20555.0100,20564.9991,20560.0045,15.473,25.272,5.6732,18.24,126.33,216.70,35.96,6.44,243.54,392.02,95.06,14.44
1566.8695,1567.0010,1566.9353,20564.9991,20574.9898,20569.9945,21.09,34.434,7.7455,18.23,128.28,219.91,36.65,6.44,248.32,399.64,97.00,14.44
1567.0010,1567.1295,1567.0653,20574.9898,20585.0336,20580.0117,20.053,32.722,7.384,18.26,161.36,276.21,46.51,6.45,172.69,277.78,67.60,14.45
1567.1295,1567.2570,1567.1933,20585.0336,20595.0018,20590.0177,15.904,25.931,5.8769,18.33,142.81,243.88,41.74,6.48,181.99,292.48,71.50,14.47
1567.2570,1567.3845,1567.3208,20595.0018,20604.9700,20599.9859,38.368,62.519,14.216,18.36,148.99,254.04,43.94,6.49,243.60,391.28,95.92,14.47
1567.3845,1567.5100,1567.4473,20604.9700,20614.8952,20609.9326,16.035,26.116,5.9535,18.35,167.58,285.52,49.65,6.48,217.83,349.81,85.85,14.47
1567.5100,1567.6315,1567.5708,20614.8952,20624.9982,20619.9467,12.009,19.552,4.4672,18.34,101.58,172.93,30.23,6.48,156.11,250.63,61.59,14.47
1567.6315,1567.7510,1567.6913,20624.9982,20634.9927,20629.9955,12.173,19.811,4.5356,18.34,105.80,179.97,31.62,6.48,182.81,293.43,72.19,14.47
1567.7510,1567.8705,1567.8108,20634.9927,20644.9873,20639.9900,17.548,28.549,6.5465,18.32,118.84,202.07,35.61,6.47,193.57,310.67,76.47,14.46
1567.8705,1567.9905,1567.9305,20644.9873,20655.0236,20650.0055,12.535,20.39,4.6809,18.30,123.58,210.11,37.06,6.46,178.91,287.14,70.68,14.46
1567.9905,1568.1130,1568.0518,20655.0236,20665.0400,20660.0318,9.3255,15.168,3.4832,18.25,158.64,269.81,47.48,6.45,144.68,232.25,57.11,14.44
1568.1130,1568.2380,1568.1755,20665.0400,20675.0400,20670.0400,17.723,28.829,6.6169,18.19,96.61,164.43,28.78,6.42,165.06,265.06,65.06,14.43
1568.2380,1568.3625,1568.3003,20675.0400,20685.0000,20680.0200,12.568,20.447,4.6891,18.14,123.42,210.24,36.59,6.41,157.17,252.48,61.86,14.41
1568.3625,1568.4870,1568.4248,20685.0000,20694.9600,20689.9800,9.9267,16.153,3.7003,18.10,95.99,163.65,28.32,6.39,145.45,233.74,57.16,14.40
1568.4870,1568.6140,1568.5505,20694.9600,20705.0332,20699.9966,17.394,28.308,6.4795,18.10,108.41,184.90,31.91,6.39,202.10,324.82,79.38,14.40
1568.6140,1568.7440,1568.6790,20705.0332,20714.9964,20710.0148,7.8889,12.84,2.9377,18.12,97.26,165.88,28.65,6.40,141.39,227.23,55.55,14.41
1568.7440,1568.8750,1568.8095,20714.9964,20725.0000,20719.9982,9.8508,16.038,3.6639,18.12,75.67,129.14,22.21,6.39,135.69,218.11,53.27,14.40
1568.8750,1569.0060,1568.9405,20725.0000,20735.0036,20730.0018,14.561,23.717,5.4048,18.07,113.43,193.84,33.03,6.38,187.78,302.00,73.56,14.39
1569.0060,1569.1340,1569.0700,20735.0036,20744.8568,20739.9302,15.005,24.451,5.5597,18.07,138.56,236.99,40.13,6.38,201.31,323.86,78.76,14.39
1569.1340,1569.2550,1569.1945,20744.8568,20754.9727,20749.9148,15.246,24.852,5.6404,18.10,101.81,174.21,29.41,6.39,234.38,377.08,91.68,14.40
1569.2550,1569.3720,1569.3135,20754.9727,20764.9709,20759.9718,13.846,22.576,5.1158,18.14,76.88,131.56,22.20,6.41,237.61,382.25,92.97,14.41
1569.3720,1569.4890,1569.4305,20764.9709,20774.9691,20769.9700,9.8603,16.081,3.6395,18.22,97.88,167.45,28.32,6.43,210.60,338.72,82.48,14.43
1569.4890,1569.6060,1569.5475,20774.9691,20784.9673,20779.9682,11.407,18.606,4.2077,18.32,157.67,269.49,45.85,6.47,228.53,367.38,89.68,14.46
1569.6060,1569.7230,1569.6645,20784.9673,20794.9655,20789.9664,18.167,29.634,6.7002,18.47,191.41,326.68,56.13,6.53,257.41,413.52,101.30,14.51
1569.7230,1569.8400,1569.7815,20794.9655,20804.9636,20799.9645,14.913,24.329,5.4963,18.59,122.00,208.01,35.99,6.58,216.48,347.58,85.38,14.54
1569.8400,1569.9570,1569.8985,20804.9636,20814.9618,20809.9627,17.589,28.703,6.4755,18.70,128.49,218.94,38.04,6.62,237.99,381.98,94.00,14.57
1569.9570,1570.0740,1570.0155,20814.9618,20824.9600,20819.9609,14.51,23.679,5.3403,18.82,129.47,220.36,38.58,6.66,197.06,316.12,78.00,14.60
1570.0740,1570.1915,1570.1328,20824.9600,20835.0009,20829.9805,26.433,43.133,9.7343,18.96,194.52,330.52,58.52,6.72,367.74,589.48,146.00,14.64
1570.1915,1570.3075,1570.2495,20835.0009,20845.0182,20840.0095,13.935,22.736,5.1335,19.06,169.22,287.19,51.26,6.76,196.58,314.95,78.21,14.67
1570.3075,1570.4220,1570.3648,20845.0182,20855.0109,20850.0145,20.76,33.87,7.6493,19.12,184.19,312.37,56.02,6.78,205.48,329.11,81.85,14.69
1570.4220,1570.5365,1570.4793,20855.0109,20865.0036,20860.0073,14.427,23.536,5.3176,19.19,151.36,256.48,46.24,6.80,224.87,360.04,89.70,14.70
1570.5365,1570.6510,1570.5938,20865.0036,20874.9964,20870.0000,13.206,21.542,4.8696,19.25,122.13,206.77,37.48,6.83,218.11,349.09,87.13,14.72
1570.6510,1570.7655,1570.7083,20874.9964,20884.9891,20879.9927,12.598,20.549,4.648,19.31,155.65,263.32,47.98,6.85,235.44,376.71,94.17,14.74
1570.7655,1570.8800,1570.8228,20884.9891,20894.9818,20889.9855,10.141,16.538,3.7433,19.35,121.49,205.39,37.60,6.87,177.61,284.10,71.12,14.75
1570.8800,1570.9950,1570.9375,20894.9818,20905.0182,20900.0000,15.378,25.078,5.6785,19.40,120.61,203.76,37.46,6.89,199.15,318.47,79.83,14.76
1570.9950,1571.1095,1571.0523,20905.0182,20915.0109,20910.0145,18.315,29.866,6.7633,19.45,122.79,207.34,38.24,6.91,263.17,420.75,105.59,14.77
1571.1095,1571.2240,1571.1668,20915.0109,20925.0036,20920.0073,14.491,23.631,5.3503,19.47,75.02,126.65,23.38,6.91,177.51,283.78,71.24,14.78
1571.2240,1571.3380,1571.2810,20925.0036,20934.9687,20929.9861,16.387,26.726,6.0486,19.45,156.55,264.40,48.70,6.91,263.90,421.95,105.85,14.77
1571.3380,1571.4510,1571.3945,20934.9687,20944.9982,20939.9834,14.563,23.749,5.3764,19.47,160.61,271.18,50.03,6.91,242.73,388.05,97.41,14.78
1571.4510,1571.5635,1571.5073,20944.9982,20955.0209,20950.0095,22.912,37.359,8.4654,19.52,152.91,257.97,47.85,6.93,253.48,405.11,101.85,14.79
1571.5635,1571.6755,1571.6195,20955.0209,20964.9991,20960.0100,22.712,37.029,8.3947,19.54,131.41,221.61,41.22,6.94,278.27,444.65,111.89,14.80
1571.6755,1571.7875,1571.7315,20964.9991,20974.9773,20969.9882,16.403,26.744,6.0629,19.54,123.38,208.07,38.70,6.94,249.41,398.54,100.28,14.80
1571.7875,1571.8980,1571.8428,20974.9773,20984.8908,20979.9340,12.613,20.564,4.6616,19.55,109.19,184.13,34.26,6.94,211.99,338.74,85.24,14.80
1571.8980,1572.0055,1571.9518,20984.8908,20994.9745,20989.9327,15.267,24.892,5.6418,19.57,140.60,237.07,44.14,6.95,220.22,351.87,88.57,14.80
1572.0055,1572.1115,1572.0585,20994.9745,21004.9964,20999.9855,15.277,24.908,5.6453,19.58,137.25,231.38,43.12,6.96,195.63,312.56,78.70,14.81
1572.1115,1572.2175,1572.1645,21004.9964,21015.0182,21010.0073,15.982,26.057,5.9064,19.60,112.69,189.94,35.44,6.96,212.11,338.86,85.36,14.81
1572.2175,1572.3230,1572.2703,21015.0182,21024.9927,21020.0055,16.93,27.604,6.2556,19.61,111.98,188.73,35.22,6.97,270.31,431.84,108.78,14.81
1572.3230,1572.4295,1572.3763,21024.9927,21035.0429,21030.0178,17.585,28.676,6.4946,19.61,122.14,205.91,38.37,6.97,224.75,359.07,90.43,14.81
1572.4295,1572.5380,1572.4838,21035.0429,21045.0000,21040.0215,19.606,31.973,7.2394,19.61,160.20,270.10,50.30,6.97,277.24,442.95,111.53,14.81
1572.5380,1572.6480,1572.5930,21045.0000,21055.0000,21050.0000,13.454,21.94,4.9677,19.61,137.89,232.48,43.30,6.97,230.29,367.94,92.64,14.81
1572.6480,1572.7580,1572.7030,21055.0000,21065.0000,21060.0000,15.107,24.637,5.5772,19.60,110.83,186.89,34.77,6.96,226.87,362.50,91.24,14.81
1572.7580,1572.8680,1572.8130,21065.0000,21075.0000,21070.0000,15.135,24.684,5.5855,19.58,150.78,254.34,47.23,6.96,240.58,384.45,96.71,14.81
1572.8680,1572.9785,1572.9233,21075.0000,21085.0362,21080.0181,14.273,23.281,5.2643,19.55,111.32,187.89,34.76,6.94,248.51,397.22,99.80,14.80
1572.9785,1573.0895,1573.0340,21085.0362,21094.9736,21090.0049,15.323,24.999,5.6473,19.50,150.36,253.98,46.73,6.93,239.42,382.81,96.03,14.79
1573.0895,1573.2020,1573.1458,21094.9736,21104.9964,21099.9850,11.69,19.074,4.3054,19.48,142.64,241.08,44.20,6.92,212.26,339.45,85.07,14.78
1573.2020,1573.3145,1573.2583,21104.9964,21115.0191,21110.0077,16.938,27.641,6.2353,19.48,112.50,190.17,34.82,6.92,187.96,300.62,75.30,14.78
1573.3145,1573.4265,1573.3705,21115.0191,21124.9973,21120.0082,17.51,28.578,6.4427,19.46,122.18,206.61,37.74,6.91,226.01,361.52,90.50,14.78
1573.4265,1573.5395,1573.4830,21124.9973,21135.0301,21130.0137,20.649,33.704,7.594,19.43,161.91,273.95,49.86,6.90,280.78,449.23,112.33,14.77
1573.5395,1573.6550,1573.5973,21135.0301,21144.9727,21140.0014,15.863,25.895,5.831,19.39,160.52,271.75,49.29,6.88,247.82,396.58,99.06,14.76
1573.6550,1573.7720,1573.7135,21144.9727,21154.9709,21149.9718,16.126,26.327,5.9249,19.36,133.36,225.89,40.83,6.87,258.04,413.03,103.05,14.75
1573.7720,1573.8890,1573.8305,21154.9709,21164.9691,21159.9700,18.019,29.419,6.6188,19.35,125.71,213.00,38.43,6.87,244.37,391.18,97.56,14.75
1573.8890,1574.0060,1573.9475,21164.9691,21174.9673,21169.9682,16.635,27.16,6.1106,19.35,184.60,312.77,56.43,6.87,284.42,455.30,113.54,14.75
1574.0060,1574.1240,1574.0650,21174.9673,21184.9976,21179.9825,20.463,33.409,7.5171,19.35,117.46,198.99,35.93,6.87,293.50,469.81,117.19,14.75
1574.1240,1574.2435,1574.1838,21184.9976,21195.0018,21189.9997,19.269,31.459,7.0792,19.37,123.88,209.82,37.94,6.88,221.93,355.22,88.64,14.75
1574.2435,1574.3630,1574.3033,21195.0018,21204.9964,21199.9991,31.998,52.236,11.761,19.39,146.01,247.20,44.82,6.88,284.05,454.57,113.53,14.76
1574.3630,1574.4825,1574.4228,21204.9964,21214.9909,21209.9936,16.092,26.264,5.9187,19.43,158.75,268.60,48.91,6.90,258.56,413.67,103.45,14.77
1574.4825,1574.6015,1574.5420,21214.9909,21224.9479,21219.9694,16.149,26.352,5.9456,19.44,118.58,200.50,36.65,6.90,243.60,389.65,97.55,14.77
1574.6015,1574.7145,1574.6580,21224.9479,21234.9809,21229.9644,23.386,38.151,8.6208,19.44,131.76,222.68,40.85,6.90,278.41,445.25,111.57,14.77
1574.7145,1574.8225,1574.7685,21234.9809,21244.9955,21239.9882,23.618,38.523,8.7123,19.42,191.90,324.29,59.51,6.89,271.69,434.50,108.88,14.77
1574.8225,1574.9305,1574.8765,21244.9955,21255.0100,21250.0027,18.479,30.14,6.8178,19.37,152.18,257.27,47.08,6.88,248.51,397.50,99.52,14.75
1574.9305,1575.0385,1574.9845,21255.0100,21265.0245,21260.0173,14.583,23.781,5.3847,19.36,142.40,240.68,44.12,6.87,205.28,328.33,82.23,14.75
1575.0385,1575.1465,1575.0925,21265.0245,21275.0391,21270.0318,14.004,22.829,5.178,19.39,123.13,207.92,38.35,6.88,213.92,342.03,85.81,14.76
1575.1465,1575.2575,1575.2020,21275.0391,21285.0182,21280.0286,22.209,36.196,8.2223,19.43,159.47,269.05,49.90,6.90,296.13,473.31,118.95,14.77
1575.2575,1575.3720,1575.3148,21285.0182,21295.0109,21290.0145,21.801,35.521,8.0799,19.46,136.31,229.78,42.84,6.91,263.78,421.47,106.09,14.78
1575.3720,1575.4865,1575.4293,21295.0109,21305.0036,21300.0073,17.487,28.486,6.4884,19.46,150.74,253.98,47.50,6.91,269.09,429.89,108.29,14.78
1575.4865,1575.6010,1575.5438,21305.0036,21314.9964,21310.0000,16.209,26.397,6.0206,19.43,125.31,211.10,39.52,6.90,222.21,354.98,89.44,14.77
1575.6010,1575.7150,1575.6580,21314.9964,21324.9566,21319.9765,14.2,23.12,5.2793,19.39,102.24,172.23,32.25,6.88,201.91,322.56,81.26,14.76
1575.7150,1575.8255,1575.7703,21324.9566,21335.0009,21329.9788,18.742,30.51,6.9735,19.34,190.02,320.15,59.89,6.86,277.63,443.57,111.69,14.74
1575.8255,1575.9335,1575.8795,21335.0009,21345.0155,21340.0082,17.934,29.191,6.6766,19.27,104.98,176.94,33.02,6.84,283.56,453.14,113.98,14.73
1575.9335,1576.0415,1575.9875,21345.0155,21355.0300,21350.0227,15.102,24.579,5.6243,19.19,138.86,234.19,43.53,6.81,261.25,417.61,104.89,14.71
1576.0415,1576.1490,1576.0953,21355.0300,21364.9982,21360.0141,21.116,34.365,7.8673,19.12,147.10,248.22,45.97,6.78,244.55,391.02,98.08,14.69
1576.1490,1576.2570,1576.2030,21364.9982,21375.0083,21370.0033,26.574,43.243,9.905,19.06,116.42,196.55,36.30,6.76,236.53,378.29,94.77,14.67
1576.2570,1576.3700,1576.3135,21375.0083,21384.9818,21379.9951,58.208,94.713,21.703,19.04,331.68,559.96,103.41,6.75,355.42,568.44,142.40,14.67
1576.3700,1576.4870,1576.4285,21384.9818,21394.9800,21389.9809,19.091,31.063,7.1194,19.08,172.54,291.16,53.91,6.76,372.91,596.31,149.51,14.67
1576.4870,1576.6040,1576.5455,21394.9800,21404.9782,21399.9791,16.833,27.39,6.2768,19.08,101.12,170.65,31.59,6.76,227.78,364.25,91.31,14.67
1576.6040,1576.7210,1576.6625,21404.9782,21414.9764,21409.9773,19.243,31.313,7.1725,19.04,163.92,276.78,51.07,6.75,310.99,497.40,124.58,14.67
1576.7210,1576.8360,1576.7785,21414.9764,21424.8763,21419.9263,15.973,25.996,5.9508,18.99,142.72,241.17,44.27,6.73,228.94,366.30,91.58,14.65
1576.8360,1576.9455,1576.8908,21424.8763,21435.0291,21429.9527,11.839,19.27,4.4075,18.91,78.83,133.35,24.31,6.70,200.82,321.46,80.18,14.63
1576.9455,1577.0510,1576.9983,21435.0291,21445.0036,21440.0164,13.422,21.851,4.9936,18.87,114.99,194.67,35.32,6.68,263.11,421.28,104.94,14.62
1577.0510,1577.1565,1577.1038,21445.0036,21454.9782,21449.9909,14.72,23.967,5.4731,18.87,160.18,271.24,49.13,6.68,293.64,470.21,117.07,14.62
1577.1565,1577.2625,1577.2095,21454.9782,21465.0000,21459.9891,20.117,32.76,7.475,18.87,152.95,259.06,46.83,6.68,317.37,508.26,126.48,14.62
1577.2625,1577.3685,1577.3155,21465.0000,21475.0179,21470.0089,12.72,20.717,4.7234,18.87,131.25,222.38,40.13,6.68,245.96,393.94,97.98,14.62
1577.3685,1577.4755,1577.4220,21475.0179,21485.0009,21480.0094,12.87,20.965,4.7761,18.89,119.05,201.74,36.37,6.69,240.01,384.42,95.60,14.62
1577.4755,1577.5835,1577.5295,21485.0009,21495.0155,21490.0082,16.757,27.3,6.2143,18.92,125.30,212.31,38.28,6.70,248.55,398.08,99.02,14.63
1577.5835,1577.6915,1577.6375,21495.0155,21505.0300,21500.0227,23.951,39.026,8.8772,18.94,153.58,260.27,46.89,6.71,285.78,457.71,113.85,14.64
1577.6915,1577.7990,1577.7453,21505.0300,21514.9982,21510.0141,23.764,38.725,8.804,18.94,127.37,215.90,38.85,6.71,268.44,429.97,106.91,14.64
1577.7990,1577.9070,1577.8530,21514.9982,21525.0094,21520.0038,21.587,35.177,7.9962,18.94,123.52,209.37,37.66,6.71,248.02,397.27,98.77,14.64
1577.9070,1578.0190,1577.9630,21525.0094,21535.0218,21530.0156,28.766,46.874,10.658,18.94,160.36,271.80,48.92,6.71,305.71,489.65,121.77,14.64
1578.0190,1578.1335,1578.0763,21535.0218,21545.0145,21540.0182,24.143,39.339,8.9467,18.94,125.23,212.23,38.24,6.71,254.75,408.01,101.49,14.64
1578.1335,1578.2480,1578.1908,21545.0145,21555.0073,21550.0109,17.408,28.364,6.4515,18.96,145.26,246.11,44.40,6.72,206.89,331.33,82.45,14.64
1578.2480,1578.3625,1578.3053,21555.0073,21565.0000,21560.0036,20.522,33.436,7.6086,19.00,146.86,248.69,45.03,6.73,245.52,393.09,97.95,14.65
1578.3625,1578.4755,1578.4190,21565.0000,21574.9021,21569.9510,14.684,23.921,5.4476,19.06,103.38,174.89,31.86,6.76,191.34,306.23,76.45,14.67
1578.4755,1578.5830,1578.5293,21574.9021,21584.9982,21579.9501,27.507,44.805,10.209,19.10,182.22,308.09,56.35,6.77,338.43,541.51,135.35,14.68
1578.5830,1578.6865,1578.6348,21584.9982,21594.9718,21589.9850,24.022,39.125,8.9187,19.12,133.15,225.06,41.24,6.78,307.29,491.62,122.96,14.68
1578.6865,1578.7905,1578.7385,21594.9718,21604.9936,21599.9827,20.942,34.107,7.7774,19.11,97.54,164.85,30.22,6.77,206.18,329.86,82.50,14.68
1578.7905,1578.8945,1578.8425,21604.9936,21615.0155,21610.0045,29.565,48.148,10.982,19.08,134.20,226.87,41.53,6.76,280.11,448.18,112.04,14.67
1578.8945,1578.9985,1578.9465,21615.0155,21625.0373,21620.0264,20.919,34.066,7.7721,19.05,130.42,220.52,40.33,6.75,236.69,378.74,94.64,14.67
1578.9985,1579.1075,1579.0530,21625.0373,21635.0182,21630.0277,27.286,44.433,10.139,19.04,183.31,309.97,56.64,6.75,294.88,471.88,117.88,14.66
1579.1075,1579.2220,1579.1648,21635.0182,21645.0109,21640.0145,22.13,36.034,8.2259,19.04,118.98,201.14,36.81,6.75,290.02,464.06,115.98,14.67
1579.2220,1579.3365,1579.2793,21645.0109,21655.0036,21650.0073,17.378,28.292,6.4634,19.08,91.83,155.15,28.51,6.76,258.38,413.34,103.42,14.67
1579.3365,1579.4510,1579.3938,21655.0036,21664.9964,21660.0000,14.054,22.877,5.2297,19.09,92.98,157.04,28.93,6.77,234.64,375.30,93.98,14.68
1579.4510,1579.5650,1579.5080,21664.9964,21674.9566,21669.9765,24.786,40.345,9.2274,19.09,132.22,223.26,41.17,6.77,331.00,529.40,132.60,14.68
1579.5650,1579.6755,1579.6203,21674.9566,21685.0009,21679.9788,24.585,40.013,9.1571,19.08,107.52,181.54,33.49,6.76,324.63,519.21,130.05,14.67
1579.6755,1579.7835,1579.7295,21685.0009,21695.0155,21690.0082,18.717,30.457,6.9757,19.04,65.77,111.05,20.48,6.75,232.71,372.21,93.21,14.67
1579.7835,1579.8915,1579.8375,21695.0155,21705.0300,21700.0227,19.326,31.446,7.2062,19.01,62.54,105.62,19.46,6.73,222.31,355.61,89.01,14.65
1579.8915,1579.9990,1579.9453,21705.0300,21714.9982,21710.0141,34.516,56.157,12.874,18.96,101.08,170.77,31.40,6.72,313.11,500.95,125.27,14.64
1579.9990,1580.1065,1580.0528,21714.9982,21724.9664,21719.9823,26.746,43.513,9.9792,18.91,94.28,159.34,29.23,6.70,260.17,416.32,104.02,14.63
1580.1065,1580.2145,1580.1605,21724.9664,21734.9809,21729.9736,19.256,31.325,7.1866,18.87,94.74,160.16,29.32,6.68,248.63,397.93,99.33,14.62
1580.2145,1580.3225,1580.2685,21734.9809,21744.9955,21739.9882,20.87,33.948,7.7913,18.84,166.80,282.03,51.57,6.67,267.37,427.96,106.78,14.61
1580.3225,1580.4305,1580.3765,21744.9955,21755.0100,21750.0027,17.169,27.927,6.4117,18.82,118.88,201.02,36.75,6.66,211.03,337.79,84.27,14.60
1580.4305,1580.5385,1580.4845,21755.0100,21765.0245,21760.0173,22.97,37.358,8.581,18.79,115.48,195.29,35.67,6.65,238.46,381.73,95.19,14.60
1580.5385,1580.6465,1580.5925,21765.0245,21775.0391,21770.0318,19.237,31.284,7.19,18.75,134.59,227.66,41.52,6.63,254.50,407.47,101.53,14.58
1580.6465,1580.7565,1580.7015,21775.0391,21785.0336,21780.0364,24.154,39.278,9.0304,18.70,182.32,308.50,56.14,6.62,357.91,573.14,142.68,14.57
1580.7565,1580.8685,1580.8125,21785.0336,21795.0118,21790.0227,21.417,34.825,8.0076,18.65,118.12,199.95,36.29,6.60,239.69,383.91,95.47,14.56
1580.8685,1580.9805,1580.9245,21795.0118,21804.9900,21800.0009,19.403,31.552,7.2548,18.60,177.24,300.22,54.26,6.58,251.72,403.30,100.14,14.54
1580.9805,1581.0925,1581.0365,21804.9900,21814.9682,21809.9791,18.235,29.653,6.8174,18.52,123.59,209.51,37.67,6.55,213.18,341.69,84.67,14.52
1581.0925,1581.2050,1581.1488,21814.9682,21824.9888,21819.9785,16.76,27.256,6.2642,18.46,133.75,226.92,40.58,6.52,192.32,308.37,76.27,14.50
1581.2050,1581.3200,1581.2625,21824.9888,21834.9818,21829.9853,16.935,27.544,6.3273,18.40,157.38,267.21,47.54,6.50,202.25,324.40,80.10,14.49
1581.3200,1581.4370,1581.3785,21834.9818,21844.9800,21839.9809,15.209,24.739,5.6793,18.37,NaN,NaN,NaN,6.49,208.85,335.06,82.64,14.48
1581.4370,1581.5540,1581.4955,21844.9800,21854.9782,21849.9791,28.389,46.184,10.594,18.39,NaN,NaN,NaN,6.50,358.02,574.38,141.66,14.48
1581.5540,1581.6710,1581.6125,21854.9782,21864.9764,21859.9773,16.881,27.467,6.2955,18.40,NaN,NaN,NaN,6.50,274.39,440.24,108.54,14.48
1581.6710,1581.7865,1581.7288,21864.9764,21874.9067,21869.9415,17.858,29.06,6.6557,18.40,NaN,NaN,NaN,6.50,194.71,312.42,77.00,14.48
1581.7865,1581.8970,1581.8418,21874.9067,21884.9945,21879.9506,24.331,39.599,9.0624,18.40,NaN,NaN,NaN,6.50,249.43,400.25,98.61,14.49
1581.8970,1582.0045,1581.9508,21884.9945,21894.9627,21889.9786,21.093,34.336,7.851,18.42,NaN,NaN,NaN,6.51,277.62,445.50,109.74,14.49
